ListingID,Date,Price,Minimum_Nights,Maximum_Nights
25730584,2022-03-28,0,1,1125
25730584,2022-03-29,0,1,1125
25730584,2022-03-30,0,1,1125
25730584,2022-03-31,0,1,1125
25770124,2022-01-27,0,2,1125
25770124,2022-01-28,0,2,1125
25770124,2022-01-29,0,2,1125
25770124,2022-01-30,0,2,1125
25770124,2022-01-31,0,2,1125
25770124,2022-02-01,0,2,1125
25770124,2022-02-02,0,2,1125
25770124,2022-02-03,0,2,1125
25770124,2022-02-04,0,2,1125
25770124,2022-02-05,0,2,1125
25770124,2022-02-06,0,2,1125
25770124,2022-02-07,0,2,1125
25770124,2022-02-08,0,2,1125
25770124,2022-02-09,0,2,1125
25770124,2022-02-10,0,2,1125
25770124,2022-02-11,0,2,1125
25770124,2022-02-12,0,2,1125
25770124,2022-02-13,0,2,1125
25770124,2022-02-14,0,2,1125
25770124,2022-02-15,0,2,1125
25770124,2022-02-16,0,2,1125
25770124,2022-02-17,0,2,1125
25770124,2022-02-18,0,2,1125
25770124,2022-02-19,0,2,1125
25770124,2022-02-20,0,2,1125
25770124,2022-02-21,0,2,1125
25770124,2022-02-22,0,2,1125
25770124,2022-02-23,0,2,1125
25770124,2022-02-24,0,2,1125
25770124,2022-02-25,0,2,1125
25770124,2022-02-26,0,2,1125
25770124,2022-02-27,0,2,1125
25770124,2022-02-28,0,2,1125
25770124,2022-03-01,0,2,1125
25770124,2022-03-02,0,2,1125
25770124,2022-03-03,0,2,1125
25770124,2022-03-04,0,2,1125
25770124,2022-03-05,0,2,1125
25770124,2022-03-06,0,2,1125
25770124,2022-03-07,0,2,1125
25770124,2022-03-08,0,2,1125
25770124,2022-03-09,0,2,1125
25770124,2022-03-10,0,2,1125
25770124,2022-03-11,0,2,1125
25770124,2022-03-12,0,2,1125
25770124,2022-03-13,0,2,1125
25770124,2022-03-14,0,2,1125
25770124,2022-03-15,0,2,1125
25770124,2022-03-16,0,2,1125
25770124,2022-03-17,0,2,1125
25770124,2022-03-18,0,2,1125
25770124,2022-03-19,0,2,1125
25770124,2022-03-20,0,2,1125
25770124,2022-03-21,0,2,1125
25770124,2022-03-22,0,2,1125
25770124,2022-03-23,0,2,1125
25770124,2022-03-24,0,2,1125
25770124,2022-03-25,0,2,1125
25770124,2022-03-26,0,2,1125
25770124,2022-03-27,0,2,1125
25770124,2022-03-28,0,2,1125
25770124,2022-03-29,0,2,1125
25770124,2022-03-30,0,2,1125
25770124,2022-03-31,0,2,1125
25918224,2022-01-01,0,29,1125
25941188,2022-02-01,0,29,1125
25941188,2022-02-02,0,29,1125
25941188,2022-02-03,0,29,1125
25941188,2022-02-04,0,29,1125
25941188,2022-02-05,0,29,1125
25941188,2022-02-06,0,29,1125
25941188,2022-02-07,0,29,1125
25941188,2022-02-08,0,29,1125
25941188,2022-02-09,0,29,1125
25941188,2022-02-10,0,29,1125
25941188,2022-02-11,0,29,1125
25941188,2022-02-12,0,29,1125
25941188,2022-02-13,0,29,1125
25941188,2022-02-14,0,29,1125
25941188,2022-02-15,0,29,1125
25941188,2022-02-16,0,29,1125
25941188,2022-02-17,0,29,1125
25941188,2022-02-18,0,29,1125
25941188,2022-02-19,0,29,1125
25941188,2022-02-20,0,29,1125
25941188,2022-02-21,0,29,1125
25941188,2022-02-22,0,29,1125
25941188,2022-02-23,0,29,1125
25941188,2022-02-24,0,29,1125
25941188,2022-02-25,0,29,1125
25941188,2022-02-26,0,29,1125
25941188,2022-02-27,0,29,1125
25941188,2022-02-28,0,29,1125
25941188,2022-03-01,0,29,1125
25941188,2022-03-02,0,29,1125
25941188,2022-03-03,0,29,1125
25941188,2022-03-04,0,29,1125
25941188,2022-03-05,0,29,1125
25941188,2022-03-06,0,29,1125
25941188,2022-03-07,0,29,1125
25941188,2022-03-08,0,29,1125
25941188,2022-03-09,0,29,1125
25941188,2022-03-10,0,29,1125
25941188,2022-03-11,0,29,1125
25941188,2022-03-12,0,29,1125
25941188,2022-03-13,0,29,1125
25941188,2022-03-14,0,29,1125
25941188,2022-03-15,0,29,1125
25941188,2022-03-16,0,29,1125
25941188,2022-03-17,0,29,1125
25941188,2022-03-18,0,29,1125
25941188,2022-03-19,0,29,1125
25941188,2022-03-20,0,29,1125
25941188,2022-03-21,0,29,1125
25941188,2022-03-22,0,29,1125
25941188,2022-03-23,0,29,1125
25941188,2022-03-24,0,29,1125
25941188,2022-03-25,0,29,1125
25941188,2022-03-26,0,29,1125
25941188,2022-03-27,0,29,1125
25941188,2022-03-28,0,29,1125
25941188,2022-03-29,0,29,1125
25941188,2022-03-30,0,29,1125
25941188,2022-03-31,0,29,1125
26007543,2022-01-01,0,1,1125
26007543,2022-01-02,0,1,1125
26007543,2022-01-19,0,1,1125
26007543,2022-01-20,0,1,1125
26007543,2022-01-27,0,1,1125
26007543,2022-01-28,0,1,1125
26007543,2022-01-29,0,1,1125
26007543,2022-01-30,0,1,1125
26007543,2022-01-31,0,1,1125
26007543,2022-02-01,0,1,1125
26007543,2022-02-02,0,1,1125
26007543,2022-02-03,0,1,1125
26007543,2022-02-04,0,1,1125
26007543,2022-02-05,0,1,1125
26007543,2022-02-06,0,1,1125
26007543,2022-02-07,0,1,1125
26007543,2022-02-08,0,1,1125
26007543,2022-02-09,0,1,1125
26007543,2022-02-10,0,1,1125
26007543,2022-02-11,0,1,1125
26007543,2022-02-12,0,1,1125
26007543,2022-02-13,0,1,1125
26007543,2022-02-14,0,1,1125
26007543,2022-02-15,0,1,1125
26007543,2022-02-16,0,1,1125
26007543,2022-02-17,0,1,1125
26007543,2022-02-18,0,1,1125
26007543,2022-02-19,0,1,1125
26007543,2022-02-20,0,1,1125
26007543,2022-02-21,0,1,1125
26007543,2022-02-22,0,1,1125
26007543,2022-02-23,0,1,1125
26007543,2022-02-24,0,1,1125
26007543,2022-02-25,0,1,1125
26007543,2022-02-26,0,1,1125
26007543,2022-02-27,0,1,1125
26007543,2022-02-28,0,1,1125
26007543,2022-03-01,0,1,1125
26007543,2022-03-02,0,1,1125
26007543,2022-03-03,0,1,1125
26007543,2022-03-04,0,1,1125
26007543,2022-03-05,0,1,1125
26007543,2022-03-06,0,1,1125
26007543,2022-03-07,0,1,1125
26007543,2022-03-08,0,1,1125
26007543,2022-03-09,0,1,1125
26007543,2022-03-10,0,1,1125
26007543,2022-03-11,0,1,1125
26007543,2022-03-12,0,1,1125
26007543,2022-03-13,0,1,1125
26007543,2022-03-14,0,1,1125
26007543,2022-03-15,0,1,1125
26007543,2022-03-16,0,1,1125
26007543,2022-03-17,0,1,1125
26007543,2022-03-18,0,1,1125
26007543,2022-03-19,0,1,1125
26007543,2022-03-20,0,1,1125
26007543,2022-03-21,0,1,1125
26007543,2022-03-22,0,1,1125
26007543,2022-03-23,0,1,1125
26007543,2022-03-24,0,1,1125
26007543,2022-03-25,0,1,1125
26007543,2022-03-26,0,1,1125
26007543,2022-03-27,0,1,1125
26007543,2022-03-28,0,1,1125
26007543,2022-03-29,0,1,1125
26007543,2022-03-30,0,1,1125
26007543,2022-03-31,0,1,1125
26029313,2022-01-27,0,5,1125
26029313,2022-01-28,0,5,1125
26029313,2022-01-29,0,5,1125
26029313,2022-01-30,0,5,1125
26029313,2022-01-31,0,5,1125
26029313,2022-02-01,0,5,1125
26029313,2022-02-02,0,5,1125
26029313,2022-02-03,0,5,1125
26029313,2022-02-04,0,5,1125
26029313,2022-02-05,0,5,1125
26029313,2022-02-06,0,5,1125
26029313,2022-02-07,0,5,1125
26029313,2022-02-08,0,5,1125
26029313,2022-02-09,0,5,1125
26029313,2022-02-10,0,5,1125
26029313,2022-02-11,0,5,1125
26029313,2022-02-12,0,5,1125
26029313,2022-02-13,0,5,1125
26029313,2022-02-14,0,5,1125
26029313,2022-02-15,0,5,1125
26029313,2022-02-16,0,5,1125
26029313,2022-02-17,0,5,1125
26029313,2022-02-18,0,5,1125
26029313,2022-02-19,0,5,1125
26029313,2022-02-20,0,5,1125
26029313,2022-02-21,0,5,1125
26029313,2022-02-22,0,5,1125
26029313,2022-02-23,0,5,1125
26029313,2022-02-24,0,5,1125
26029313,2022-02-25,0,5,1125
26029313,2022-02-26,0,5,1125
26029313,2022-02-27,0,5,1125
26029313,2022-02-28,0,5,1125
26029313,2022-03-01,0,5,1125
26029313,2022-03-02,0,5,1125
26029313,2022-03-03,0,5,1125
26029313,2022-03-04,0,5,1125
26029313,2022-03-05,0,5,1125
26029313,2022-03-06,0,5,1125
26029313,2022-03-07,0,5,1125
26029313,2022-03-08,0,5,1125
26029313,2022-03-09,0,5,1125
26029313,2022-03-10,0,5,1125
26029313,2022-03-11,0,5,1125
26029313,2022-03-12,0,5,1125
26029313,2022-03-13,0,5,1125
26029313,2022-03-14,0,5,1125
26029313,2022-03-15,0,5,1125
26029313,2022-03-16,0,5,1125
26029313,2022-03-17,0,5,1125
26029313,2022-03-18,0,5,1125
26029313,2022-03-19,0,5,1125
26029313,2022-03-20,0,5,1125
26029313,2022-03-21,0,5,1125
26029313,2022-03-22,0,5,1125
26029313,2022-03-23,0,5,1125
26029313,2022-03-24,0,5,1125
26029313,2022-03-25,0,5,1125
26029313,2022-03-26,0,5,1125
26029313,2022-03-27,0,5,1125
26029313,2022-03-28,0,5,1125
26029313,2022-03-29,0,5,1125
26029313,2022-03-30,0,5,1125
26029313,2022-03-31,0,5,1125
26034040,2022-01-01,0,30,1125
26034040,2022-01-02,0,30,1125
26034040,2022-01-03,0,30,1125
26034040,2022-01-04,0,30,1125
26034040,2022-01-05,0,30,1125
26034040,2022-01-06,0,30,1125
26034040,2022-01-07,0,30,1125
26034040,2022-01-08,0,30,1125
26034040,2022-01-09,0,30,1125
26034040,2022-01-10,0,30,1125
26034040,2022-01-11,0,30,1125
26034040,2022-01-12,0,30,1125
26034040,2022-01-13,0,30,1125
26034040,2022-01-14,0,30,1125
26034040,2022-01-15,0,30,1125
26034040,2022-01-16,0,30,1125
26034040,2022-01-17,0,30,1125
26034040,2022-01-18,0,30,1125
26034040,2022-01-19,0,30,1125
26034040,2022-01-20,0,30,1125
26034040,2022-01-21,0,30,1125
26034040,2022-01-22,0,30,1125
26034040,2022-01-23,0,30,1125
26034040,2022-01-24,0,30,1125
26034040,2022-01-25,0,30,1125
26034040,2022-01-26,0,30,1125
26034040,2022-01-27,0,30,1125
26034040,2022-01-28,0,30,1125
26034040,2022-01-29,0,30,1125
26034040,2022-01-30,0,30,1125
26034040,2022-01-31,0,30,1125
26034040,2022-02-01,0,30,1125
26034040,2022-02-02,0,30,1125
26034040,2022-02-03,0,30,1125
26034040,2022-02-04,0,30,1125
26034040,2022-02-05,0,30,1125
26034040,2022-02-06,0,30,1125
26034040,2022-02-07,0,30,1125
26034040,2022-02-08,0,30,1125
26034040,2022-02-09,0,30,1125
26034040,2022-02-10,0,30,1125
26034040,2022-02-11,0,30,1125
26034040,2022-02-12,0,30,1125
26034040,2022-02-13,0,30,1125
26034040,2022-02-14,0,30,1125
26034040,2022-02-15,0,30,1125
26034040,2022-02-16,0,30,1125
26034040,2022-02-17,0,30,1125
26034040,2022-02-18,0,30,1125
26034040,2022-02-19,0,30,1125
26034040,2022-02-20,0,30,1125
26034040,2022-02-21,0,30,1125
26034040,2022-02-22,0,30,1125
26034040,2022-02-23,0,30,1125
26034040,2022-02-24,0,30,1125
26034040,2022-02-25,0,30,1125
26034040,2022-02-26,0,30,1125
26034040,2022-02-27,0,30,1125
26034040,2022-02-28,0,30,1125
26034040,2022-03-01,0,30,1125
26034040,2022-03-02,0,30,1125
26034040,2022-03-03,0,30,1125
26034040,2022-03-04,0,30,1125
26034040,2022-03-05,0,30,1125
26034040,2022-03-06,0,30,1125
26034040,2022-03-07,0,30,1125
26034040,2022-03-08,0,30,1125
26034040,2022-03-09,0,30,1125
26034040,2022-03-10,0,30,1125
26034040,2022-03-11,0,30,1125
26034040,2022-03-12,0,30,1125
26034040,2022-03-13,0,30,1125
26034040,2022-03-14,0,30,1125
26034040,2022-03-15,0,30,1125
26034040,2022-03-16,0,30,1125
26034040,2022-03-17,0,30,1125
26034040,2022-03-18,0,30,1125
26034040,2022-03-19,0,30,1125
26034040,2022-03-20,0,30,1125
26034040,2022-03-21,0,30,1125
26034040,2022-03-22,0,30,1125
26034040,2022-03-23,0,30,1125
26034040,2022-03-24,0,30,1125
26034040,2022-03-25,0,30,1125
26034040,2022-03-26,0,30,1125
26034040,2022-03-27,0,30,1125
26034040,2022-03-28,0,30,1125
26034040,2022-03-29,0,30,1125
26034040,2022-03-30,0,30,1125
26034040,2022-03-31,0,30,1125
26062987,2022-01-26,0,29,1125
26062987,2022-01-27,0,29,1125
26062987,2022-01-28,0,29,1125
26062987,2022-01-29,0,29,1125
26062987,2022-01-30,0,29,1125
26081873,2022-01-01,0,4,1125
26081873,2022-01-03,0,3,1125
26081873,2022-01-04,0,3,1125
26081873,2022-01-05,0,3,1125
26081873,2022-01-06,0,3,1125
26081873,2022-01-07,0,3,1125
26081873,2022-01-08,0,3,1125
26081873,2022-01-09,0,3,1125
26081873,2022-01-10,0,3,1125
26081873,2022-01-11,0,3,1125
26081873,2022-01-12,0,3,1125
26081873,2022-01-13,0,3,1125
26081873,2022-01-14,0,3,1125
26081873,2022-01-15,0,3,1125
26081873,2022-01-16,0,3,1125
26081873,2022-01-17,0,3,1125
26081873,2022-01-18,0,3,1125
26081873,2022-01-19,0,3,1125
26081873,2022-01-20,0,3,1125
26081873,2022-01-24,0,3,1125
26081873,2022-01-27,0,3,1125
26081873,2022-01-28,0,3,1125
26081873,2022-01-29,0,3,1125
26081873,2022-02-01,0,3,1125
26081873,2022-02-02,0,3,1125
26081873,2022-02-03,0,3,1125
26081873,2022-02-04,0,3,1125
26081873,2022-02-05,0,3,1125
26081873,2022-02-08,0,3,1125
26081873,2022-02-09,0,3,1125
26081873,2022-02-10,0,3,1125
26081873,2022-02-11,0,3,1125
26081873,2022-02-12,0,3,1125
26081873,2022-02-15,0,3,1125
26081873,2022-02-16,0,3,1125
26081873,2022-02-17,0,3,1125
26081873,2022-02-18,0,3,1125
26081873,2022-02-22,0,3,1125
26081873,2022-02-23,0,3,1125
26081873,2022-02-24,0,3,1125
26081873,2022-02-25,0,3,1125
26081873,2022-02-26,0,3,1125
26081873,2022-03-01,0,3,1125
26081873,2022-03-02,0,3,1125
26081873,2022-03-03,0,3,1125
26081873,2022-03-04,0,3,1125
26081873,2022-03-06,0,3,1125
26081873,2022-03-07,0,3,1125
26081873,2022-03-08,0,3,1125
26081873,2022-03-09,0,3,1125
26081873,2022-03-10,0,3,1125
26081873,2022-03-12,0,3,1125
26081873,2022-03-14,0,3,1125
26081873,2022-03-15,0,3,1125
26081873,2022-03-16,0,3,1125
26081873,2022-03-27,0,3,1125
26081873,2022-03-28,0,3,1125
26081873,2022-03-29,0,3,1125
26081873,2022-03-31,0,3,1125
26109329,2022-01-03,0,4,1125
26109329,2022-01-04,0,4,1125
26109329,2022-01-05,0,4,1125
26109329,2022-01-06,0,4,1125
26109329,2022-01-07,0,4,1125
26130634,2022-03-03,0,1,1125
26130634,2022-03-04,0,1,1125
26130634,2022-03-05,0,1,1125
26130724,2022-01-01,0,1,1125
26130724,2022-02-03,0,1,1125
26130724,2022-02-04,0,1,1125
26130724,2022-02-05,0,1,1125
26130724,2022-02-06,0,1,1125
26130724,2022-02-16,0,1,1125
26130724,2022-02-17,0,1,1125
26130724,2022-02-18,0,1,1125
26130724,2022-02-19,0,1,1125
26130724,2022-03-03,0,1,1125
26130724,2022-03-04,0,1,1125
26130724,2022-03-05,0,1,1125
26130754,2022-01-01,0,1,30
26130754,2022-02-03,0,1,30
26130754,2022-02-04,0,1,30
26130754,2022-02-05,0,1,30
26130754,2022-02-06,0,1,30
26130754,2022-02-16,0,1,30
26130754,2022-02-17,0,1,30
26130754,2022-02-18,0,1,30
26130754,2022-02-19,0,1,30
26130754,2022-03-03,0,1,30
26130754,2022-03-04,0,1,30
26130754,2022-03-05,0,1,30
26130771,2022-01-01,0,1,1125
26130771,2022-02-03,0,1,1125
26130771,2022-02-04,0,1,1125
26130771,2022-02-05,0,1,1125
26130771,2022-02-06,0,1,1125
26130771,2022-02-16,0,1,1125
26130771,2022-02-17,0,1,1125
26130771,2022-02-18,0,1,1125
26130771,2022-02-19,0,1,1125
26130771,2022-03-03,0,1,1125
26130771,2022-03-04,0,1,1125
26130771,2022-03-05,0,1,1125
26130771,2022-03-18,0,1,1125
26130771,2022-03-19,0,1,1125
26130771,2022-03-20,0,1,1125
26130771,2022-03-21,0,1,1125
26130771,2022-03-22,0,1,1125
26130771,2022-03-25,0,1,1125
26130771,2022-03-26,0,1,1125
26130771,2022-03-27,0,1,1125
26130779,2022-01-01,0,1,30
26130779,2022-01-16,0,1,30
26130779,2022-02-03,0,1,30
26130779,2022-02-04,0,1,30
26130779,2022-02-05,0,1,30
26130779,2022-02-06,0,1,30
26130779,2022-02-16,0,1,30
26130779,2022-02-17,0,1,30
26130779,2022-02-18,0,1,30
26130779,2022-02-19,0,1,30
26130779,2022-03-03,0,1,30
26130779,2022-03-04,0,1,30
26130779,2022-03-05,0,1,30
26130779,2022-03-17,0,1,30
26130779,2022-03-18,0,1,30
26130779,2022-03-19,0,1,30
26130779,2022-03-20,0,1,30
26130779,2022-03-21,0,1,30
26130792,2022-01-01,0,1,1125
26130792,2022-02-03,0,1,1125
26130792,2022-02-04,0,1,1125
26130792,2022-02-05,0,1,1125
26130792,2022-02-06,0,1,1125
26130792,2022-02-16,0,1,1125
26130792,2022-02-17,0,1,1125
26130792,2022-02-18,0,1,1125
26130792,2022-02-19,0,1,1125
26130792,2022-03-03,0,1,1125
26130792,2022-03-04,0,1,1125
26130792,2022-03-05,0,1,1125
26130803,2022-01-01,0,1,1125
26130803,2022-02-03,0,1,1125
26130803,2022-02-04,0,1,1125
26130803,2022-02-05,0,1,1125
26130803,2022-02-06,0,1,1125
26130803,2022-02-16,0,1,1125
26130803,2022-02-17,0,1,1125
26130803,2022-02-18,0,1,1125
26130803,2022-02-19,0,1,1125
26130803,2022-03-03,0,1,1125
26130803,2022-03-04,0,1,1125
26130803,2022-03-05,0,1,1125
26130807,2022-01-01,0,1,1125
26130807,2022-02-03,0,1,1125
26130807,2022-02-04,0,1,1125
26130807,2022-02-05,0,1,1125
26130807,2022-02-06,0,1,1125
26130807,2022-02-16,0,1,1125
26130807,2022-02-17,0,1,1125
26130807,2022-02-18,0,1,1125
26130807,2022-02-19,0,1,1125
26130807,2022-03-03,0,1,1125
26130807,2022-03-04,0,1,1125
26130807,2022-03-05,0,1,1125
26131284,2022-01-01,0,1,30
26131284,2022-02-03,0,1,30
26131284,2022-02-04,0,1,30
26131284,2022-02-05,0,1,30
26131284,2022-02-06,0,1,30
26131284,2022-02-16,0,1,30
26131284,2022-02-17,0,1,30
26131284,2022-02-18,0,1,30
26131284,2022-02-19,0,1,30
26131284,2022-03-03,0,1,30
26131284,2022-03-04,0,1,30
26131284,2022-03-05,0,1,30
26165764,2022-01-01,0,1,1125
26165764,2022-01-27,0,1,1125
26165764,2022-01-28,0,1,1125
26165764,2022-01-29,0,1,1125
26165764,2022-01-30,0,1,1125
26165764,2022-01-31,0,1,1125
26165764,2022-02-01,0,1,1125
26165764,2022-02-02,0,1,1125
26165764,2022-02-03,0,1,1125
26165764,2022-02-04,0,1,1125
26165764,2022-02-05,0,1,1125
26165764,2022-02-06,0,1,1125
26165764,2022-02-07,0,1,1125
26165764,2022-02-08,0,1,1125
26165764,2022-02-09,0,1,1125
26165764,2022-02-10,0,1,1125
26165764,2022-02-11,0,1,1125
26165764,2022-02-12,0,1,1125
26165764,2022-02-13,0,1,1125
26165764,2022-02-14,0,1,1125
26165764,2022-02-15,0,1,1125
26165764,2022-02-16,0,1,1125
26165764,2022-02-17,0,1,1125
26165764,2022-02-18,0,1,1125
26165764,2022-02-19,0,1,1125
26165764,2022-02-20,0,1,1125
26165764,2022-02-21,0,1,1125
26165764,2022-02-22,0,1,1125
26165764,2022-02-23,0,1,1125
26165764,2022-02-24,0,1,1125
26165764,2022-02-25,0,1,1125
26165764,2022-02-26,0,1,1125
26165764,2022-02-27,0,1,1125
26165764,2022-02-28,0,1,1125
26165764,2022-03-01,0,1,1125
26165764,2022-03-02,0,1,1125
26165764,2022-03-03,0,1,1125
26165764,2022-03-04,0,1,1125
26165764,2022-03-05,0,1,1125
26165764,2022-03-06,0,1,1125
26165764,2022-03-07,0,1,1125
26165764,2022-03-08,0,1,1125
26165764,2022-03-09,0,1,1125
26165764,2022-03-10,0,1,1125
26165764,2022-03-11,0,1,1125
26165764,2022-03-12,0,1,1125
26165764,2022-03-13,0,1,1125
26165764,2022-03-14,0,1,1125
26165764,2022-03-15,0,1,1125
26165764,2022-03-16,0,1,1125
26165764,2022-03-17,0,1,1125
26165764,2022-03-18,0,1,1125
26165764,2022-03-19,0,1,1125
26165764,2022-03-20,0,1,1125
26165764,2022-03-21,0,1,1125
26165764,2022-03-22,0,1,1125
26165764,2022-03-23,0,1,1125
26165764,2022-03-24,0,1,1125
26165764,2022-03-25,0,1,1125
26165764,2022-03-26,0,1,1125
26165764,2022-03-27,0,1,1125
26165764,2022-03-28,0,1,1125
26165764,2022-03-29,0,1,1125
26165764,2022-03-30,0,1,1125
26165764,2022-03-31,0,1,1125
26201544,2022-01-01,0,1,1125
26201544,2022-01-27,0,1,1125
26201544,2022-01-28,0,1,1125
26201544,2022-01-29,0,1,1125
26201544,2022-01-30,0,1,1125
26201544,2022-01-31,0,1,1125
26201544,2022-02-01,0,1,1125
26201544,2022-02-02,0,1,1125
26201544,2022-02-03,0,1,1125
26201544,2022-02-04,0,1,1125
26201544,2022-02-05,0,1,1125
26201544,2022-02-06,0,1,1125
26201544,2022-02-07,0,1,1125
26201544,2022-02-08,0,1,1125
26201544,2022-02-09,0,1,1125
26201544,2022-02-10,0,1,1125
26201544,2022-02-11,0,1,1125
26201544,2022-02-12,0,1,1125
26201544,2022-02-13,0,1,1125
26201544,2022-02-14,0,1,1125
26201544,2022-02-15,0,1,1125
26201544,2022-02-16,0,1,1125
26201544,2022-02-17,0,1,1125
26201544,2022-02-18,0,1,1125
26201544,2022-02-19,0,1,1125
26201544,2022-02-20,0,1,1125
26201544,2022-02-21,0,1,1125
26201544,2022-02-22,0,1,1125
26201544,2022-02-23,0,1,1125
26201544,2022-02-24,0,1,1125
26201544,2022-02-25,0,1,1125
26201544,2022-02-26,0,1,1125
26201544,2022-02-27,0,1,1125
26201544,2022-02-28,0,1,1125
26201544,2022-03-01,0,1,1125
26201544,2022-03-02,0,1,1125
26201544,2022-03-03,0,1,1125
26201544,2022-03-04,0,1,1125
26201544,2022-03-05,0,1,1125
26201544,2022-03-06,0,1,1125
26201544,2022-03-07,0,1,1125
26201544,2022-03-08,0,1,1125
26201544,2022-03-09,0,1,1125
26201544,2022-03-10,0,1,1125
26201544,2022-03-11,0,1,1125
26201544,2022-03-12,0,1,1125
26201544,2022-03-13,0,1,1125
26201544,2022-03-14,0,1,1125
26201544,2022-03-15,0,1,1125
26201544,2022-03-16,0,1,1125
26201544,2022-03-17,0,1,1125
26201544,2022-03-18,0,1,1125
26201544,2022-03-19,0,1,1125
26201544,2022-03-20,0,1,1125
26201544,2022-03-21,0,1,1125
26201544,2022-03-22,0,1,1125
26201544,2022-03-23,0,1,1125
26201544,2022-03-24,0,1,1125
26201544,2022-03-25,0,1,1125
26201544,2022-03-26,0,1,1125
26201544,2022-03-27,0,1,1125
26201544,2022-03-28,0,1,1125
26201544,2022-03-29,0,1,1125
26201544,2022-03-30,0,1,1125
26201544,2022-03-31,0,1,1125
26230682,2022-01-01,0,10,1125
26230682,2022-01-02,0,10,1125
26230682,2022-01-03,0,10,1125
26230682,2022-01-04,0,10,1125
26230682,2022-01-05,0,10,1125
26230682,2022-01-06,0,10,1125
26230682,2022-01-07,0,10,1125
26230682,2022-01-08,0,10,1125
26230682,2022-01-09,0,10,1125
26230682,2022-01-10,0,10,1125
26230682,2022-01-11,0,10,1125
26230682,2022-01-12,0,10,1125
26230682,2022-01-13,0,10,1125
26230682,2022-01-14,0,10,1125
26230682,2022-01-15,0,10,1125
26230682,2022-01-16,0,10,1125
26230682,2022-01-17,0,10,1125
26230682,2022-01-18,0,10,1125
26230682,2022-01-19,0,10,1125
26230682,2022-01-20,0,10,1125
26230682,2022-01-21,0,10,1125
26230682,2022-01-22,0,10,1125
26230682,2022-01-23,0,10,1125
26230682,2022-01-24,0,10,1125
26230682,2022-01-25,0,10,1125
26230682,2022-01-26,0,10,1125
26230682,2022-01-27,0,10,1125
26230682,2022-01-28,0,10,1125
26230682,2022-01-29,0,10,1125
26230682,2022-01-30,0,10,1125
26230682,2022-01-31,0,10,1125
26230682,2022-02-01,0,10,1125
26230682,2022-02-02,0,10,1125
26230682,2022-02-03,0,10,1125
26230682,2022-02-04,0,10,1125
26230682,2022-02-05,0,10,1125
26230682,2022-02-06,0,10,1125
26230682,2022-02-07,0,10,1125
26230682,2022-02-08,0,10,1125
26230682,2022-02-09,0,10,1125
26230682,2022-02-10,0,10,1125
26230682,2022-02-11,0,10,1125
26230682,2022-02-12,0,10,1125
26230682,2022-02-13,0,10,1125
26230682,2022-02-14,0,10,1125
26230682,2022-02-15,0,10,1125
26230682,2022-02-16,0,10,1125
26230682,2022-02-17,0,10,1125
26230682,2022-02-18,0,10,1125
26230682,2022-02-19,0,10,1125
26230682,2022-02-20,0,10,1125
26230682,2022-02-21,0,10,1125
26230682,2022-02-22,0,10,1125
26230682,2022-02-23,0,10,1125
26230682,2022-02-24,0,10,1125
26230682,2022-02-25,0,10,1125
26230682,2022-02-26,0,10,1125
26230682,2022-02-27,0,10,1125
26230682,2022-02-28,0,10,1125
26230682,2022-03-01,0,10,1125
26230682,2022-03-02,0,10,1125
26230682,2022-03-03,0,10,1125
26230682,2022-03-04,0,10,1125
26230682,2022-03-05,0,10,1125
26230682,2022-03-06,0,10,1125
26230682,2022-03-07,0,10,1125
26230682,2022-03-08,0,10,1125
26230682,2022-03-09,0,10,1125
26230682,2022-03-10,0,10,1125
26230682,2022-03-11,0,10,1125
26230682,2022-03-12,0,10,1125
26230682,2022-03-13,0,10,1125
26230682,2022-03-14,0,10,1125
26230682,2022-03-15,0,10,1125
26230682,2022-03-16,0,10,1125
26230682,2022-03-17,0,10,1125
26230682,2022-03-18,0,10,1125
26230682,2022-03-19,0,10,1125
26230682,2022-03-20,0,10,1125
26230682,2022-03-21,0,10,1125
26230682,2022-03-22,0,10,1125
26230682,2022-03-23,0,10,1125
26230682,2022-03-24,0,10,1125
26230682,2022-03-25,0,10,1125
26230682,2022-03-26,0,10,1125
26230682,2022-03-27,0,10,1125
26230682,2022-03-28,0,10,1125
26230682,2022-03-29,0,10,1125
26230682,2022-03-30,0,10,1125
26230682,2022-03-31,0,10,1125
26253523,2022-01-01,0,2,1125
26253523,2022-01-02,0,2,1125
26253523,2022-01-12,0,2,1125
26253523,2022-01-13,0,2,1125
26253523,2022-01-14,0,2,1125
26253523,2022-01-15,0,2,1125
26253523,2022-01-16,0,2,1125
26253523,2022-01-17,0,2,1125
26253523,2022-01-18,0,2,1125
26253523,2022-01-19,0,2,1125
26253523,2022-01-20,0,2,1125
26253523,2022-01-21,0,2,1125
26253523,2022-01-22,0,2,1125
26253523,2022-01-23,0,2,1125
26253523,2022-02-27,0,2,1125
26253523,2022-02-28,0,2,1125
26253523,2022-03-01,0,2,1125
26253523,2022-03-02,0,2,1125
26253523,2022-03-03,0,2,1125
26253523,2022-03-04,0,2,1125
26253523,2022-03-05,0,2,1125
26253523,2022-03-06,0,2,1125
26253523,2022-03-07,0,2,1125
26253523,2022-03-08,0,2,1125
26253523,2022-03-09,0,2,1125
26253523,2022-03-10,0,2,1125
